Key;Label;Caminho;Path;File;EntityType;Risk;RiskDensity;EntityNr;SizeDocument
1395;RPT001395;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\NOTA DSF\;Sonia, vieira neves, estrada.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;13;799
1396;RPT001396;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\;avaliações por destacamento dos avaliados_CTEN Pinheiro da Silva.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;15;773
1397;RPT001397;xls;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\PESSOAL\;DUARTE ALMEIDA.xls;Profissao, Nome, DesignacaoCP;2;0,00025;15;2991
1398;RPT001398;xls;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\;Cópia de SSTI - Homologação 2010.xls;Profissao, Nome;2;0,00025;157;2212
1399;RPT001399;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS UAICM\;afonso ribeiro_2sar.xlsx;Nome, DesignacaoCP;2;0,00025;8;1925
1400;RPT001400;doc;C:\Users\m12003091\Desktop\Arquivo 2018 DITIC\CAIXA02-atualizado 26 jan\;Guia de remessa - CAIXA 1-2018-10.doc;Profissao, Data, Nome;2;0,00025;9;2517
1401;RPT001401;xlsx;C:\Users\m12003091\Desktop\DIVERSOS\;DAGI - BORDADAS 2014-2015.xlsx;Nome;1;0,00006;37;247
1402;RPT001402;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\9.0\Stamps\;interno CDIACM.pdf;Nome;1;0,00013;1;12687
1403;RPT001403;pdf;C:\Users\m12003091\Desktop\guias\;Formulário M129.pdf;Nome, DesignacaoCP;2;0,00025;11;61984
1404;RPT001404;docx;C:\Users\m12003091\Desktop\;Minuta Protocolo corrigido diago vasconcelos 2018.docx;Filiacao, Habilitacao, Profissao, Morada, CPostal, DesignacaoCP, Nome;5;0,00064;34;1360
1405;RPT001405;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES DITIC\;avaliação cab cro frade.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;15;745
1406;RPT001406;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias médico\;NARCISO.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1934
1407;RPT001407;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias cefa\;correia de oliveira.xlsx;Data, Nome, DesignacaoCP;2;0,00025;11;1956
1408;RPT001408;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\1TEN M. GRILO\;1 TEN S. PESO.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;20;14965
1409;RPT001409;docx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\NOTA CMN\;teresa medeiro _ medicina do trabalho.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;13;810
1410;RPT001410;xlsx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\;SIADAP_avaliados  avaliadores_Isabel.xlsx;Profissao, Nome, DesignacaoCP;2;0,00013;199;302
1411;RPT001411;doc;C:\Users\m12003091\Desktop\Arquivo 2018 DITIC\CAIXA02-atualizado 26 jan\;Guia de remessa - CAIXA 1-2018-3.doc;Profissao, Data, Nome;2;0,00025;9;2507
1412;RPT001412;xls;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\PESSOAL\;PIRES.xls;Profissao, Nome, DesignacaoCP;2;0,00025;16;2357
1413;RPT001413;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\Guias cefa\;alves_dagi.xlsx;Data, Nome, DesignacaoCP;2;0,00025;9;1877
1414;RPT001414;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;vieira_dagi.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;10;1914
1415;RPT001415;pdf;C:\Users\m12003091\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\9BSKP2DF\;image2 (002).pdf;;0;0;0;6976
1416;RPT001416;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;1TEN _COURELA ALEXANDRE.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;8;1895
1417;RPT001417;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\;Michael Sá de Araujo 2017.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;10;1742
1418;RPT001418;docx;C:\Users\m12003091\Desktop\formação\Formação£estágios\2016\Q A DSF\;Questionario Estagiários_Deplam.docx;Habilitacao, EMAIL, DesignacaoCP, Nome;2;0,00025;6;8595
1419;RPT001419;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES DITIC\SSTI_avaliações_ 2013\;avaliação cmg borges gaspar.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;15;774
1420;RPT001420;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX. MÉDICO 2014\;tec. Mendes lopes.xlsx;Nome, DesignacaoCP;2;0,00025;8;1874
1421;RPT001421;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DAGI 2013\;nota nº07 dagi avaliaºções.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;15;730
1422;RPT001422;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\UAICM\;ditic _GUIA  CORDEIRO CASEIRO.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;10;1962
1423;RPT001423;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\Preflight Acrobat 9\OutputIntent\;sRGB.pdf;;0;0;0;226
1424;RPT001424;xlsx;C:\Users\m12003091\Desktop\;MAPA1º SEMESTRE_2018.xlsx;Profissao, Data, Nome;2;0,00013;254;474
1425;RPT001425;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\avaliações 2012\;AVLIAÇÕES NOTA Nº 21.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;17;779
1426;RPT001426;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;1TEN _VELOSO.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1880
1427;RPT001427;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES DITIC\;nota avaliação nº destacamento do Carvalho Preto.docx;Profissao, Morada, CPostal, DesignacaoCP, Nome;2;0,00013;12;747
1428;RPT001428;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\;MAPA 2º SEMESTRE_2013 -06dez13.xlsx;Profissao, Data, DesignacaoCP, Nome;2;0,00013;194;535
1429;RPT001429;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\SDIR DITIC\;1TEN B. NEVES.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;20;14902
1430;RPT001430;xls;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\PESSOAL\;MARCOS.xls;Profissao, Nome, DesignacaoCP;2;0,00025;14;2367
1431;RPT001431;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\Notas\;nota nº17_pafs.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;16;839
1432;RPT001432;doc;C:\Users\M12003091_old\AppData\Local\Microsoft\Windows\INetCache\Content.MSO\;2B2AC256.doc;Filiacao, Profissao;5;0,00064;4;3159
1433;RPT001433;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\;saj ramos.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1905
1434;RPT001434;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;avaliação por destacamento do avaliado_freire.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;13;743
1435;RPT001435;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DITIC 2013\;avaliaçãoesnota nº106 por destacamento do 1avaliados 8out12.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;30;782
1436;RPT001436;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias médico\;STEN TSN JÃO PAULO G.FERREIRA.xlsx;Nome, DesignacaoCP;2;0,00025;9;1917
1437;RPT001437;pdf;C:\Users\m12003091\Desktop\Biblioteca_DITIC\Biblioteca_Lista de livros_DAGI_DITIC\Nova pasta\;Lista_Livros_DITIC_BIBLI_2.pdf;Filiacao, Profissao, Data, DesignacaoCP, Nome;5;0,00064;129;12156
1438;RPT001438;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\avaliações 2017\;NOTA ditic.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;9;964
1439;RPT001439;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\;avaliações por destacamento dos avaliados.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;26;758
1440;RPT001440;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\NOTAS DITIC\;nota nº 112_ditic.docx;Profissao, Morada, CPostal, DesignacaoCP, Nome;2;0,00013;23;846
1441;RPT001441;pdf;C:\Users\m12003091\Desktop\PASTA LIMA\;COPIA CC PEDRO.pdf;;0;0;0;1316
1442;RPT001442;xlsx;C:\Users\m12003091\Desktop\formação\PLANO ANUAL DE ESTAGIOS NÃO REMONERADOS\;Cópia de Plano Anual Estágios Marinha 2017_18.xlsx;Filiacao, Habilitacao, Profissao, Telemovel, Morada, EMAIL, Nome;5;0,00064;145;1251
1443;RPT001443;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\STI 1º E 2º SEMESTRE\;CAB NOVA.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;8;1939
1444;RPT001444;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\9.0\Stamps\;interno STI.pdf;Nome;1;0,00013;1;12496
1445;RPT001445;pdf;C:\Users\M12003091_old\AppData\Local\Microsoft\Windows\INetCache\IE\9F5R0WM0\;DOC_APVALIAFAV_PDR2020-811-023085_4.pdf;Filiacao, Morada, CPostal, NIF, Data, Nome, DesignacaoCP;5;0,00064;17;2468
1446;RPT001446;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\SIADAP 2015\;nota_ditic_ apos homolgação_2015_moreiras - Cópia.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;9;784
1447;RPT001447;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\MSG\;ditic _cefa_BATISTA DE SOUSA.docx;Profissao, Nome;2;0,00013;3;244
1448;RPT001448;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\MSG\;RAMOS_SSTI.docx;Profissao, Data, Nome;2;0,00013;5;262
1449;RPT001449;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DITIC 2013\Avaliações Civis 2013\;NOTA DAGI.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;14;771
1450;RPT001450;xls;C:\Users\m12003091\Desktop\formação\PAFM II\PAFM_2014\;4253_pafm_julho2014_ditic_FEITO.xls;Profissao, Data, Nome;2;0,00025;15;1959
1451;RPT001451;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\CEFA\;GUIA 129 CEFA_CATARINA NETO RIBEIRO11JUN13.xlsx;Nome, DesignacaoCP;2;0,00025;9;1919
1452;RPT001452;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\Preflight Acrobat 9\OutputIntent\;JapanColor2001Uncoated.pdf;;0;0;0;8975
1453;RPT001453;xlsx;C:\Users\m12003091\Desktop\AVALIAÇÕES\Avaliações Militares_2014\;Livro_2_ssti.xlsx;Data, Nome;2;0,00013;45;190
1454;RPT001454;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\1 TEN B. REBOLA\;1SAR ETC PATRICIO.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;18;14894
1455;RPT001455;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\Preflight Acrobat 9\Inventory\;Gray_Sample_Image.pdf;;0;0;0;421
1456;RPT001456;pdf;C:\Users\m12003091\Desktop\carimbos\;STI.pdf;Nome;1;0,00013;1;15455
1457;RPT001457;docx;C:\Users\m12003091\Desktop\formação\ESTAGIOS N_REMUNERADOS\Ditic\Certificados de estagio- Beatriz\;Modelo de Certificado de Frequência de Estágio.docx;Habilitacao, Data, Nome, DesignacaoCP;2;0,00025;16;1132
1458;RPT001458;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\Preflight Acrobat 9\Inventory\;InventoryTemplate.pdf;;0;0;0;1133
1459;RPT001459;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;STEN RC TN SOFIA ALVES_uaicm.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1886
1460;RPT001460;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DITIC 2013\;NOTA Nº 77 AVALIAÇÕES OFICIAIS DITIC_ Bryton Dias Marques.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;15;789
1461;RPT001461;pdf;C:\Users\m12003091\Desktop\formação\PLANO ANUAL DE ESTAGIOS NÃO REMONERADOS\;RELATÓRIO 2016_PGRCIC.pdf;;0;0;0;9361
1462;RPT001462;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias cefa\;cab rosa.xlsx;Data, Nome, DesignacaoCP;2;0,00025;10;1889
1463;RPT001463;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS CEFA\;1TEN FIGUEIREDO DOS SANTOS.xlsx;Nome, DesignacaoCP;2;0,00025;9;1897
1464;RPT001464;xlsx;C:\Users\m12003091\Desktop\formação\;Cópia de 20180420+Mapa+de+Qualificações+Cargos+DITIC.xlsx;Filiacao, Habilitacao, Profissao, Saude, Morada, Religiao, DesignacaoCP, Nome;5;0,00064;117;37850
1465;RPT001465;xlsx;C:\Users\m12003091\Desktop\formação\PLANO ANUAL DE ESTAGIOS NÃO REMONERADOS\;Cópia de Plano Anual Estágios Marinha 2014_15.xlsx;Filiacao, Habilitacao, Profissao, Telemovel, Telefone, Morada, EMAIL, DesignacaoCP, Nome;5;0,00064;175;1092
1466;RPT001466;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;nota nº ditic _avaliações priodicas 2015_farinha.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;10;790
1467;RPT001467;xls;C:\Users\m12003091\Desktop\formação\PAFM II\PAFM_2014\;6516_pafm_outubro2014_ditic.xls;Profissao, Data, Nome;2;0,00025;33;2211
1468;RPT001468;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\DAGI 1º _2º SEMESTRE\;INÊS VIEIRA_DAGI.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1906
1469;RPT001469;pdf;C:\Users\m12003091\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\9BSKP2DF\;4079_20180620_OF_4410_DGRDN_PONTO DE SITUAÇÃO ATIVIDADE DAS FORÇAS ARMADAS COM A NSPA.pdf;Data, Nome;2;0,00025;6;49085
1470;RPT001470;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DAGI 2013\;NOTA Modelo   DAGI AVALIAÇÕES pessoal civil_ 2013.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;15;726
1471;RPT001471;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\CALENDARIZAÇÃO 2013_PAFs_ficheiros\GUIAS DAGI\UAICM\;GUIA EX.-OLIVEIRA VIEIRA.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;10;1942
1472;RPT001472;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DAGI\;GUIA CONSULTA VIAJANTE_TEN MIRANDA.xlsx;Nome, DesignacaoCP;2;0,00025;11;1947
1473;RPT001473;docx;C:\Users\m12003091\Desktop\;Certificado de Frequência _rita ditic.docx;Filiacao, Data, Nome;5;0,00064;13;1169
1474;RPT001474;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;2TEN _Michael de Sá Araujo.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1907
1475;RPT001475;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\PROMOÇÕES _ MSG\;MSG DITICMAR _PROMOCAO_martins gonçalves.docx;Profissao, Nome;2;0,00013;5;235
1476;RPT001476;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias médico\;2 TEN CORDEIRO.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;8;1889
1477;RPT001477;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;SCH ETC_ BUGALHÃO.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;10;1868
1478;RPT001478;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES SSTI\;avaliação mauro.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;21;760
1479;RPT001479;xlsx;C:\Users\m12003091\Desktop\formação\PAFN\PAFN2016\;14289_pafn 2016 - sti.xlsx;Filiacao, Habilitacao, Profissao, EMAIL, Nome;5;0,00032;21;978
1480;RPT001480;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES DITIC\Avaliações 2012\;nota nº 22  ssti avaliações.dotx.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;15;754
1481;RPT001481;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX. MÉDICO 2014\;TEC REDTEL_gonçalves martins.xlsx;Nome, DesignacaoCP;2;0,00025;11;1893
1482;RPT001482;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2012_\PAFS 1 SEMESTRE 2012\NOTAS Á DSF (DITIC)\;NOTA Nº 194.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;26;780
1483;RPT001483;docx;C:\Users\m12003091\Desktop\ferias 2017\;20150303_DP_RMC_CIV_CUMULAÇÃO FÉRIAS_002_ditic_isabel.docx;Profissao, Nome;2;0,00013;4;551
1484;RPT001484;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\;sempiterno ribeiro_ex.médico 2º.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;8;1864
1485;RPT001485;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias médico\;PAVANITO HOMEM.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;8;1962
1486;RPT001486;xls;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\PESSOAL\;CARGOS DOS OFICIAIS.xls;Habilitacao, Profissao, Data, DesignacaoCP, Nome;2;0,00025;284;3118
1487;RPT001487;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\;Anexo_II_ficha_auto-avaliacão_trabalhadores.pdf;Profissao, Nome;2;0,00025;2;3928
1488;RPT001488;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\1TEN P. PARDELHA\;2SAR L PIMENTA.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;18;14993
1489;RPT001489;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;SÁ DE ARAUJO_PROMOÇÃO.xlsx;Nome, DesignacaoCP;2;0,00025;6;1883
1490;RPT001490;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\MSG\;PIMENTA _ MARTINS ROSA.docx;Data, Nome, DesignacaoCP;2;0,00013;5;253
1491;RPT001491;xlsx;C:\Users\m12003091\Desktop\formação\PAFM II\PAFM_2014\;5410_PAFMII_setembro2014_DAGI_FEITO.xlsx;Nome;1;0,00006;5;251
1492;RPT001492;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\CTEN B. SOUSA\;2TEN C. OLIVEIRA.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;22;14971
1493;RPT001493;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\;MONTEIRO_DAGI.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;12;1667
1494;RPT001494;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS UAICM\;2 TEN CORDEIRO.xlsx;Nome, DesignacaoCP;2;0,00025;9;1943
1495;RPT001495;pdf;C:\Users\m12003091\Desktop\tania\;documentos.pdf;;0;0;0;16704
1496;RPT001496;doc;C:\Users\m12003091\Desktop\Biblioteca_DITIC\CEDENCIA_DITIC\;CEDÊNCIA TEMPORÁRIA DE PUBLICAÇÕES TEN. RICARDO GONÇALVES.doc;Data, Nome;2;0,00025;2;1074
1497;RPT001497;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;nota nº cdiacm _avaliações priodicas 2015_militares.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;12;781
1498;RPT001498;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DITIC 2013\;NOTA Nº76 AVALIAÕES ANTUNES ALMEIDA TOMÉ MENDES.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;17;763
1499;RPT001499;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\MSG\;LOPES CORDEIRO.docx;Profissao, Data, Nome;2;0,00013;4;243
1500;RPT001500;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;Cópia de nota DITIC_SSTI_2015_siadap.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;11;787
1501;RPT001501;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\CTEN S. OLIVEIRA\;1 TEN B. REBOLA.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;21;14934
1502;RPT001502;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias médico\;gonçalves de deus _dagi.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;12;1946
1503;RPT001503;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;NOTA CDIACM_SSTI_2015_SIADAP.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;16;754
1504;RPT001504;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;ASPO GAMA.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;8;1923
1505;RPT001505;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\MSG CEFA\;MSG DAGI _2TEN TSN MONTEIRO.docx;Profissao, Data, Nome, DesignacaoCP;2;0,00013;4;259
1506;RPT001506;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\avaliações 2017\;NTA DITIC.pdf;Nome;1;0,00013;84;2728
1507;RPT001507;docx;C:\Users\m12003091\Desktop\formação\mestrados -18\;NOTA    DAGI_ MESTRADOS_18.docx;Habilitacao, Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00025;17;1416
1508;RPT001508;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS UAICM\;2TEN MARTINS GONÇALVES.xlsx;Nome, DesignacaoCP;2;0,00025;8;1932
1509;RPT001509;xlsx;C:\Users\m12003091\Desktop\DIVERSOS\NUNO\;Cópia de Cópia de DESCANSO COM Nuno Alexandre.xlsx;Profissao, Nome, DesignacaoCP;2;0,00013;6;495
1510;RPT001510;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\;Report PAF-1º SEMESTRE 2013 -MAI-.xlsx;Profissao, Data, DesignacaoCP, Nome;2;0,00013;269;680
1511;RPT001511;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX. MÉDICO 2014\;tec. inf_RITA LORENÇO.xlsx;Nome, DesignacaoCP;2;0,00025;7;1891
1512;RPT001512;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX.MÉDICOS 2015\;tec.inf. rui gomes_2015.xlsx;Nome, DesignacaoCP;2;0,00025;10;1864
1513;RPT001513;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\NOTA DSF\;moteiro_DAGI.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;14;818
1514;RPT001514;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\MSG CEFA\;MSG DAGI _cadete vieira.docx;Profissao, Nome;2;0,00013;5;246
1515;RPT001515;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\CTEN S. RIBEIRO\;CTEN PENIM GARCIA.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;17;14927
