Key;Label;�rea Neg�cio;Pasta;Ficheiro;Tipo de Dado;Clas. Risco;Densidade Risco;Nr Dados;Tamanho Documento
2787;RPT002787;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2009\9\2\e208bd88-cbfd-41f0-8085-9c7800bcac1d\;2009_09_02_11_25_41.pdf;Filiacao, Morada, Data, DesignacaoCP, Nome;5;0.00033;12;4385
2788;RPT002788;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\12\1\5c2a4607-8be1-4e2e-a45b-2573965c30af\;2332b9b4-826b-4552-82ac-fce58c732026.1..pdf;IBAN, Profissao, Telefone, CPostal, Data, DesignacaoCP, Nome;4;0.00026;18;1386
2789;RPT002789;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\9\3\67eb8089-fac2-497f-99fc-e6b41a560c68\;16eebbcc-39f1-4b20-bda8-be2449943a24.1..pdf;;0;0.00000;0;13530
2790;RPT002790;C&B Comuns;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\11\30\b4ff5f47-8cce-4c4f-b2cf-3050b3ff2775\;722ebc9b-a381-4632-a6b9-0d1253c5bd06.1..pdf;;0;0.00000;0;4016
2791;RPT002791;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\9\5\785c7698-7be0-4c2a-81a3-721f1f20ad2a\;74042019-0e1f-4bd6-9d5b-a466f50624b7.1..pdf;;0;0.00000;0;1376
2792;RPT002792;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\7\3\b227f75c-b4af-4f73-aaa4-17364962219d\;df2ddaa9-1084-471e-9b53-1701f465f9d6.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;18;8330
2793;RPT002793;C&B Comuns;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\7\17\d82cb7b0-d905-4637-8dbb-38ec28d29801\;3f6caeeb-a40c-4fbc-9799-971e293e4df2.1..pdf;;0;0.00000;0;1883
2794;RPT002794;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\2\22\54a0c042-a689-46c5-a77e-8be3372c9db6\;88364f04-ac50-4a7a-a388-d4f27db42876.1..pdf;Filiacao, Telemovel, Morada, Data, DesignacaoCP, Nome;5;0.00033;10;3735
2795;RPT002795;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\11\10\04e8ab75-34aa-44f8-bd71-55af53bed6d1\;68535f72-2bff-476a-8834-6046026ffa26.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;18;3033
2796;RPT002796;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\12\5\2fed45da-f290-48c4-b6de-0aa9326dc304\;65b814b5-9705-453c-bff4-5cd5b7be9dad.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;8515
2797;RPT002797;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\10\12\6b3f4488-e717-4429-9504-49b2d6392233\;1d71f378-20ce-4aa1-a082-55360ef79a51.1..pdf;Filiacao, IBAN, NIB, CPostal, Data, DesignacaoCP, Nome;5;0.00033;11;7504
2798;RPT002798;Apoio;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2011\10\6\ff280464-d056-4adb-b944-2b0ea16d7d53\;647a5422-a7bd-46eb-88ba-6f8945f5a7b1.pdf;CPostal, Data, DesignacaoCP, Nome, NISS;4;0.00026;19;10308
2799;RPT002799;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\7\29\7ca0d671-13cd-48ae-af28-00b4e3b4cd8f\;c87e3bdb-2420-4104-9e24-6025ba62e727.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00017;27;890
2800;RPT002800;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\3\10\383875ff-7da6-4552-9fa0-0a571bd59aa4\;5157ce10-72de-49b7-b756-e803ed7ce72a.1..pdf;;0;0.00000;0;5325
2801;RPT002801;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\9\16\18150120-f415-415c-a11e-1471f671fb86\;8dc278bf-71da-4623-be97-dec2b6b60fcc.1..pdf;;0;0.00000;0;4491
2802;RPT002802;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\3\10\53a0d276-2e0e-41a6-9761-738058bca57d\;3d6bcf6c-1a34-4c75-870f-6472b75a0dd5.pdf;CPostal, Nome;2;0.00013;8;1806
2803;RPT002803;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\11\16\e7cd82d6-898e-417c-94ae-df4bb1530411\;43edd03b-3372-40a1-8b60-400560647002.1..pdf;Filiacao, Profissao, Morada, CPostal, NIF, Data, DesignacaoCP, Nome;5;0.00033;29;1158
2804;RPT002804;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\6\20\4286034b-20d4-48d6-8a32-0f980d9d2994\;275c5e8d-ea2f-4ea2-9de3-79c2fd254268.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;8525
2805;RPT002805;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\1\28\33899374-c2f0-450e-8497-5ef13158d6fa\;490faae6-1033-4453-bc1e-e837968e4170.pdf;Filiacao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;14;1332
2806;RPT002806;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\8\28\3624726a-b9f3-46fe-90fd-a6ab30e28ee8\;c47f50ba-bd58-407c-a97d-737cffd827e0.1..pdf;;0;0.00000;0;6791
2807;RPT002807;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\5\18\cbb96d3c-3756-49b2-9236-ab300e9d6f6b\;2637955f-c189-4d2f-8dde-af39f0f1c1f7.1..pdf;IBAN, NIB, Telemovel, CPostal, Data, DesignacaoCP, Nome;4;0.00026;17;8339
2808;RPT002808;Custos das unidades;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\11\13\0fc58d8c-7f75-4262-a53e-7e73cf1dd3a5\;076561ca-d146-4e25-8d23-3435e13b9eb2.1..pdf;;0;0.00000;0;827
2809;RPT002809;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2012\4\3\bc47c12d-d0dd-4000-b7a0-6267fedd2ba1\;b252aff1-e672-4c69-ad4b-c64fc9b35899.pdf;Profissao, CPostal, Nome;2;0.00013;8;9714
2810;RPT002810;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\3\9\c2ce78a2-7455-48f9-8c66-0b5d7fbdcea1\;4d817f33-55d3-4272-baaf-c58cc7d087fc.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;21;7630
2811;RPT002811;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\2\3\85b30e2e-a87c-44d4-88fd-3dfafce9580a\;394f65e0-0a19-4878-b554-f55df9b403d0.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;15;1979
2812;RPT002812;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\6\8\71beb72a-9efc-4694-87f9-36206c989e8a\;3cf93c37-114e-429d-9c88-5098abbc6ac1.1..pdf;;0;0.00000;0;2897
2813;RPT002813;Projectos externos;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\1\11\0fd0d030-0ca0-4e2e-a249-0ce2bedaa32d\;2b848a57-0ed4-452c-8898-9d73082e3914.1..pdf;;0;0.00000;0;2343
2814;RPT002814;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\7\14\0176f57b-e50b-4e91-96fc-091c5d4dec06\;775942ef-929c-44fc-a183-d0c4d88f078a.1..pdf;Filiacao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;17;1276
2815;RPT002815;Custos das unidades;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\9\14\26fbe33e-2f59-4250-88d8-59eb4fee9b40\;669fe533-775b-4c64-ad87-05fe36dab71a.1..pdf;;0;0.00000;0;1707
2816;RPT002816;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2012\12\10\33075712-a357-49ad-8d69-7b24c42798de\;98cd3058-06f9-4a0c-9023-4576d3ea603b.pdf;;0;0.00000;0;1537
2817;RPT002817;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2009\7\30\cb66b0ed-1463-4ce0-b91b-9c560102161b\;2009_07_30_15_38_27.pdf;NIB, Profissao, Telefone, CPostal, EMAIL, DesignacaoCP, Nome;4;0.00026;11;3449
2818;RPT002818;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\12\7\a801aa3f-5f11-452e-b076-8447eecf10a0\;5394b696-a75b-4785-a2f3-672e403434af.1..pdf;Filiacao, IBAN, NIB, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;19;9936
2819;RPT002819;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\2\22\e0165c35-980c-4e49-a78f-b7a9764020ab\;0a1e9645-1d2c-43d6-b572-a4da4d6652c0.1..pdf;Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0.00007;15;581
2820;RPT002820;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\8\29\dfcd15ab-c164-4907-b304-c16808b29f21\;e647d13f-d252-4fb2-9e7c-e4c4c04a6127.pdf;IBAN, Profissao, Telefone, CPostal, Data, DesignacaoCP, Nome;4;0.00026;15;2215
2821;RPT002821;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\8\28\9ca19cc3-4734-47c5-9b5b-e34daa93fe81\;e7e22714-4dcf-4cc7-9013-28aef9f0016b.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;18;8660
2822;RPT002822;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2009\9\18\27eb4bb7-e3ab-4fc1-96c3-9c8800eaccee\;Req ORACLE.xlsx;Profissao, DesignacaoCP, Nome;2;0.00007;5;907
2823;RPT002823;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\2\21\e5e4eae8-d3cb-4c3a-a4f8-92f4a5223de1\;3c982807-4981-411c-8c25-c310e808924e.pdf;CPostal, Data, EMAIL, Nome;2;0.00013;11;9565
2824;RPT002824;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\4\1\b14d863b-19ff-414c-bc68-9fa4e86cdb61\;e21fc3bb-4650-47ff-8110-2ccaa856f9c2.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00017;27;907
2825;RPT002825;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\3\14\bb2ad551-c3d5-435b-9f43-54c5f6a61743\;a7f0d6d5-966d-4a56-9538-92fc33deff44.1..pdf;;0;0.00000;0;6198
2826;RPT002826;Projectos externos;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\7\19\26f52eec-aa8f-4e28-8a94-55e05be91a40\;c1024c7b-7f9b-461a-bb9f-6e734dd73507.pdf;;0;0.00000;0;7288
2827;RPT002827;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\6\6\dca33365-0b98-4d4e-b4a3-fa9ae677f80a\;8f55a783-a06e-4791-898c-ce1825f6e7d4.1..pdf;Profissao, CPostal, Data, Nome;2;0.00013;6;1723
2828;RPT002828;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\7\7\8b56becd-5aef-4daf-9a34-a9ee3f5f2435\;9b5f7ba4-5e34-4cc8-8da7-820a66513ee6.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;8593
2829;RPT002829;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\8\22\f249a394-a2bc-4838-9ee8-587fe96c73bb\;7972654d-a6cc-4e3e-81b0-d1563f28b684.1..xlsx;Data, DesignacaoCP, Nome;2;0.00013;4;1696
2830;RPT002830;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\2\8\743584be-c176-4faf-a82d-600ce288d95e\;4d774e02-b82f-4b80-b5e8-cec7b1647311.1..pdf;Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0.00013;16;5718
2831;RPT002831;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\10\13\ecd2b527-f639-4532-a316-5afbf47adb54\;802ba169-b2a0-48d5-8ce1-194a123aa7dd.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;16;1315
2832;RPT002832;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2012\6\30\5c50e819-c5f3-42ce-9dd6-7623558aea08\;10a26862-32ee-467b-8d0f-778cfe74bebd.pdf;NIB, Profissao, Telefone, CPostal, EMAIL, DesignacaoCP, Nome;4;0.00026;12;4599
2833;RPT002833;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\9\30\8d7c173b-9d17-4fda-b441-56f82314433f\;834128a1-da7c-4bc5-828e-4d72e73959ce.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1338
2834;RPT002834;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\6\27\c228a101-0551-4613-87ad-81ad1a1507b0\;8d214b6e-2429-48d1-b893-4cba80cf5ed3.pdf;Filiacao, Telefone, CPostal, Data, DesignacaoCP, Nome;5;0.00033;17;1318
2835;RPT002835;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\10\28\b0701ba8-23c8-4055-a87c-819bb91b49b4\;08c8cc6d-538d-4fc9-a5ea-255475de969e.1..pdf;Morada, CPostal, EMAIL, Nome;2;0.00013;18;3483
2836;RPT002836;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\6\13\7f047aa5-3d6a-4060-8f6f-c7b4531e339d\;cb823365-7936-4819-aa20-b1719de0cc62.1..pdf;IBAN, NIB, Morada, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;8687
2837;RPT002837;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\4\18\461195b4-ea33-4da7-a437-f5c7db5d78be\;e45fbe5c-4d8c-43e4-b92e-95604e0b13d8.pdf;;0;0.00000;0;3422
2838;RPT002838;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\8\10\f5d7c31e-14ac-4425-9369-8ca18defe17b\;ba0a79b4-45ec-4f0e-83ff-5aaa88554059.1..pdf;IBAN, NIB, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;7689
2839;RPT002839;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2010\4\6\52a5c395-38f6-42ec-8370-9d5001345df7\;Document1.docx;Data, Nome;2;0.00013;8;6835
2840;RPT002840;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\2\3\33c10883-7afa-41d7-83d4-345d036672b4\;617e490b-8b00-48ca-808e-f817c0a43761.1..pdf;Morada, CPostal, EMAIL, Nome;2;0.00013;22;3521
2841;RPT002841;Apoio – CIM;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\2\5\663c1358-69f9-4918-9086-dc20c4c11383\;807c8bd3-03ed-4912-afcf-1945c593fb10.pdf;;0;0.00000;0;6185
2842;RPT002842;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2010\5\5\ad5f5d59-7af7-42f4-a76a-9d6d00b2920f\;2010_05_05_10_47_32.pdf;CPostal, Data, Nome, DesignacaoCP;2;0.00013;12;8256
2843;RPT002843;Custos das unidades;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\6\24\85eadda4-d7ba-4de7-8c97-eb6f1eddb0f3\;f79bd32f-5ae0-439d-a566-1c08ea126c0c.pdf;;0;0.00000;0;9086
2844;RPT002844;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\12\20\84844824-740e-427c-be27-fb33a18762a7\;8328e82e-db67-4b91-8528-db9a5cecdcf5.pdf;Filiacao, IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;18;1472
2845;RPT002845;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\4\27\7c35bf8f-3a4d-41db-8d68-e50012658235\;24420e36-82ea-4035-8572-b7b9597cf2ef.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;8682
2846;RPT002846;Subprojecto 9;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\6\9\52031cd1-c327-4150-b652-a87ab4540606\;1f486dff-f524-4df6-9c2b-9de837e9e36d.1..pdf;;0;0.00000;0;2186
2847;RPT002847;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\7\8\08b703a2-1fe2-492b-aa3b-01207d721ff9\;3d482d00-a2c1-48e2-a2fc-ebbee1a9f678.1..pdf;Profissao, CPostal, Data, DesignacaoCP, Nome;2;0.00013;8;1306
2848;RPT002848;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\10\12\fef10869-31a8-4456-9f7f-a7a52f7dc374\;e663f3f3-67ba-46e0-82e8-416ab8d4f562.1..xlsx;Profissao, Nome;2;0.00013;202;1787
2849;RPT002849;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\10\2\78694eab-5800-47d4-b430-c37e75f3e751\;fa383a20-e360-4fe6-8810-4224c4765cd7.1..pdf;IBAN, Profissao, Morada, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;20;1404
2850;RPT002850;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\10\12\13b4048a-8d62-48eb-a83d-98819fc91e9c\;1482ee46-344c-42e8-b74f-7fd994d397cd.1..pdf;;0;0.00000;0;1451
2851;RPT002851;Actividade Comercial;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\2\23\8b955906-78c3-4c63-9c61-9887c748cffc\;58854384-1ad1-4221-93e3-b455613533f8.1..pdf;;0;0.00000;0;3595
2852;RPT002852;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2009\7\9\36937d59-07ff-43f3-a9ac-9c4101056e6c\;2009_07_09_15_50_38.pdf;Profissao, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0.00013;14;3358
2853;RPT002853;Custos das unidades;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\9\4\a128a35b-ab90-4745-85fe-195b67310e9c\;6af19d3f-f1a6-4c67-a633-d59645e7e0b6.1..pdf;;0;0.00000;0;31284
2854;RPT002854;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\9\29\757a8b4b-884e-4ba3-98d0-7175b68e7acb\;c96b5b5d-bf23-4259-996f-1fd4e31684d2.1..pdf;IBAN, Profissao, Morada, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;1419
2855;RPT002855;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\9\22\89ce27fe-3012-4d3a-9a6e-a2ca7bf96057\;71c2ed43-b645-44cf-bfb2-8279f98a559d.1..pdf;;0;0.00000;0;34650
2856;RPT002856;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2010\6\2\7a8a06ac-b6a6-42bc-9a05-9d8900fcbf2b\;2010_06_02_15_18_49.pdf;Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0.00013;12;12374
2857;RPT002857;Custos das unidades;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\3\5\3e3b568e-d417-477d-8366-4a59e5e6b3a1\;c39a49de-cb2c-4ef4-a8a6-cea3c6fe024f.1..pdf;;0;0.00000;0;5404
2858;RPT002858;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\1\11\dc6a5262-bbcf-41fa-9682-794a9b57a985\;184daff3-7bd3-4b6f-b784-fc7fb37d6bd2.1..pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;1442
2859;RPT002859;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\12\22\211cce4d-e195-4877-99cb-8cb30d548c3c\;40a35018-5a33-47aa-8a35-584e396d715f.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1308
2860;RPT002860;Apoio;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\12\27\192f2395-7fab-46c5-8daf-e1c82188dc09\;e92a93cf-f073-4b05-aeba-ab3b8c7df0da.pdf;;0;0.00000;0;2069
2861;RPT002861;C&B Comuns;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2012\2\7\32bdfda3-0771-4ed1-9c79-475f0366f8ba\;e5d49ca0-ab40-47bc-b5ff-65e6f58ae21a.pdf;NIB, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;14;9225
2862;RPT002862;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\12\17\92156421-760f-430a-888e-a582c00f2383\;3644c48c-98cd-4866-9180-46abc02f75bf.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;8089
2863;RPT002863;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\3\30\82f04c79-c334-4cae-a403-4af0dc6904f4\;6f23ea35-e09d-4d69-a618-2fb8ddd3d341.1..pdf;IBAN, NIB, Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;18;14304
2864;RPT002864;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\7\7\c30b4c69-d1ae-41d8-a704-d2dafb651b0a\;d154c6a2-1c43-406c-b5b1-93685af1b825.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;26;1154
2865;RPT002865;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\10\15\3e0ddc1b-3aea-4c3c-8d4a-658d4ebae2a0\;63ddcd1b-8970-4124-96c4-b4cfa3909b27.pdf;Profissao, Morada, CPostal, Data, EMAIL, Nome;2;0.00013;21;2232
2866;RPT002866;Custos das unidades;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\2\7\55bfbc04-8c4c-4fbd-bb0e-ef353769d169\;563b16ac-38af-4eff-a753-fb1b676aaf0a.pdf;;0;0.00000;0;2824
2867;RPT002867;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\12\12\df645727-8ed9-41da-9da5-221a749aa8fe\;0b872ab7-449a-4748-8995-7ceec52c5f0d.pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;20;1509
2868;RPT002868;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\9\30\6deeb71f-ae3a-4054-bbdb-a96b13853e7b\;3b3e8c43-821a-49be-a0c4-9397f0efcdfa.pdf;Filiacao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;17;1355
2869;RPT002869;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\2\6\7bf9dc0b-0b13-465c-9be7-b7e22d520c85\;a7437f1f-b13b-473c-8cfb-a2f8d3d73f60.pdf;Profissao, Morada, CPostal, EMAIL, Nome;2;0.00013;22;4158
2870;RPT002870;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\1\8\add53c40-dcfe-4962-b1fc-cb07ab055a45\;ef5c191e-d852-4548-9baa-ca5fa5f0f573.1..pdf;Profissao, Telefone, Morada, Data, DesignacaoCP, Nome;2;0.00013;18;3443
2871;RPT002871;Projectos externos;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\12\5\14ccfa88-0b51-4da9-98bb-2cc758f78298\;286e0211-93f5-4474-ace9-f0374903ff00.1..xlsx;DesignacaoCP, Nome;2;0.00013;2;1979
2872;RPT002872;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\4\7\073cd6bc-184e-45a6-8c00-1c774cfffdec\;f6cc6f5d-fea8-462c-b750-007908721643.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00017;28;935
2873;RPT002873;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\4\5\89689df4-b4da-430d-8d41-d8287e27aaee\;487e72b0-3c34-43aa-bd16-64ccbc3d1691.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;17;7619
2874;RPT002874;Custos das unidades;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\10\6\6843fd76-6bd0-4d37-bc6f-c4225ad5691b\;fa09041c-ad08-4a98-9790-5bab027c61df.1..pdf;;0;0.00000;0;1251
2875;RPT002875;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\1\2\ae0f141e-a739-4ba4-ac15-34988ed7b20b\;4c22e2da-6649-43be-9ec6-3459943d4d36.pdf;IBAN, Profissao, Telefone, CPostal, Data, DesignacaoCP, Nome;4;0.00026;18;1342
2876;RPT002876;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\12\23\4f6410fc-6d60-4756-9a43-f4d633aa8236\;fab18904-e387-40b5-b155-e81b9253ce3e.1..pdf;IBAN, Profissao, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;14;1567
