Key;Label;Tipo Ficheiro;Pasta;Ficheiro;Tipo de Dado;Clas. Risco;Densidade Risco;Nr Dados;Tamanho Documento
4600;RPT004600;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2013\ALARDO\Antigas\;LISTA DE PESSOAL-SSTI(12AGO13).xlsx;Profissao, Telemovel, Telefone, CPostal, Data, DesignacaoCP, Nome;2;0,00013;917;1535
4602;RPT004602;docx;\\sti-srv-01\STI\Servicos Partilhados\2017\NOTAS.2017\DITIC\06.JUNHO\;DITIC - AVALIACOES - LISTA PESSOAL CIVIL 07ABR17.docx;Nome, DesignacaoCP;2;0,00007;49;245
4604;RPT004604;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Praças\CAB CCT Nova\Requerimentos\2014\;RESPOSTA CONVITE PONTA DELGADA.docx;Profissao, DesignacaoCP, Nome;2;0,00007;14;418
4606;RPT004606;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Praças\CAB CCT VALADOR\;Destacamento DSP DAG.pdf;Data, Nome, DesignacaoCP;2;0,00007;23;495
4608;RPT004608;ppt;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\OFICIAIS\CMG Alves Francisco\Diplomas 4º ano 2011\;Diploma Caio.ppt;Habilitacao, DesignacaoCP, Nome;2;0,00013;5;1179
4610;RPT004610;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2017\Entradas\DAGI\;E-052-DAGI.(E-125-STI).pdf;Filiacao, Profissao, Telemovel, Morada, CPostal, Data, Nome;5;0,00033;23;26330
4612;RPT004612;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\SAJ ETI CARLOS VIDAL\GUIAS\;VANTAGEM+ 29SET a 02OUT14.pdf;Data, Nome, DesignacaoCP;2;0,00013;19;4381
4614;RPT004614;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\SAJ ETI Francisco Marques\Guias 129_130\;M130_SAR C BAPTISTA HM.xls;Profissao, Nome, DesignacaoCP;2;0,00013;19;3992
4616;RPT004616;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR ETC Narciso\Guias 129_130\2011\;M-129-2011-CZMS_14 e 15DEZ11-2sar-Narciso.xls;Data, Nome, DesignacaoCP;2;0,00013;11;4084
4618;RPT004618;docx;\\sti-srv-01\STI\Servicos Partilhados\2018\ESCALAS ETIR\Escalas das Seccoes ETIR recebidas\ETIR - T\CABULAS\passaporte ESPECIAL\;DRAFT DE MSG.docx;Profissao, Data, Nome;2;0,00007;7;493
4620;RPT004620;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\CFR SEP Sempiterno Ribeiro\Férias\2014\;09DEZ A 12DEZ14.doc;CPostal, Nome, DesignacaoCP;2;0,00013;8;1038
4622;RPT004622;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\CIVIS\_Destacados\Tec. Inf. Rodrigues Graça\FÉRIAS\2013\;22 a 29abr13.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;207;84287
4624;RPT004624;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\CTEN SEP Penim Garcia\Guias 129_130\;M129-2012-ESTOMATOLOGIA-.xlsx;Nome, DesignacaoCP;2;0,00013;9;2610
4626;RPT004626;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Praças\CAB M Serrano\CAB M Serrano\Férias\;guia de Férias Impressora 5 Plus 06AGO12.xlsx;Morada, CPostal, Nome, DesignacaoCP;2;0,00013;12;1045
4628;RPT004628;xlsx;\\sti-srv-01\STI\Servicos Partilhados\2018\GUIAS DE REMESSA\STI\;Numeracao_Guias.remessa_STI-2017.xlsx;;0;0;0;204
4630;RPT004630;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Praças\destacados\CABO E DUARTE PEDRO\GUIAS\;BNL 21 e 22MAI14.pdf;Data, Nome, DesignacaoCP;2;0,00013;13;4079
4632;RPT004632;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\DITIC\JULHO\;E-069-DITIC.pdf;Data, Nome, DesignacaoCP;2;0,00013;47;24972
4634;RPT004634;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Praças\destacados\CAB CCT VALADOR\Férias\;27JUN a  02JUL11.xls;Habilitacao, CPostal, Data, DesignacaoCP, Nome;2;0,00013;204;86354
4636;RPT004636;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\LOUVORES\Proposta louvores\OFICIAIS\;LOUVOR Tenente Luís.xls;Filiacao, Profissao, Nome;5;0,00033;15;3549
4638;RPT004638;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2004\NOTAS\NOTAS PARA ENVIAR REQUERIMENTOS\;NOTA ENVIAR REQUERIMENTO PARA CONCURSOS E CARGOS OFICIAIS.doc;Profissao, Nome, DesignacaoCP;2;0,00013;9;1056
4640;RPT004640;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Civis\Telefonista Ilda Lourenço\Férias\2014\;17 a 27OUT14.xlsx;Morada, CPostal, Nome;2;0,00013;14;1804
4642;RPT004642;doc;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\02-Sargentos\SAJ C Freitas Cavaleiro\Requerimentos\;Req.SAJ_C_FCavaleiro- horas navegacao NRP_CteSacaduraCabral.doc;Profissao, Nome, DesignacaoCP;2;0,00013;8;1237
4644;RPT004644;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\ADSE\;Boletim de Inscrição SSPA.pdf;;0;0;0;4588
4646;RPT004646;pdf;\\sti-srv-01\STI\Servicos Partilhados\2017\LOUVORES\STI\Louvores 2016\;Louvor 01 CMG M Borges Gaspar.pdf;;0;0;0;5586
4648;RPT004648;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Entradas\DITIC\;E-153-DITIC.pdf;Data, Nome, DesignacaoCP;2;0,00013;5;24143
4650;RPT004650;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\ARQUIVO DAGI\2011\03_Março 2011\Saidas\Notas\;Nota Nº 26.pdf;;0;0;0;1314
4652;RPT004652;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\1TEN STAEL Martins Gonçalves\;OPU_024_17_p8-9.pdf;Profissao, Data, Nome, DesignacaoCP;2;0,00007;45;769
4654;RPT004654;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Praças\CABO E Reis Lima\;CABO E REIS LIMA AVALIAÇÕES 2013.xls;Profissao, Nome, DesignacaoCP;2;0,00013;14;3044
4656;RPT004656;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\1TEN EN-AEL PRAÇA FREDERIQUE\Ferias\2018\;03 a 10ABR18 1TEN EN-AEL Praça Frederique proposta.pdf;Profissao, Telemovel, CPostal, Data, Nome;2;0,00013;18;7163
4658;RPT004658;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\CDIACM\Civis\Ass. Tecn. Fradique\MSG's\;MSG Janeiro.pdf;;0;0;0;1590
4660;RPT004660;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2003\LOTAÇÃO DITIC\LOTAÇÃO DITIC\;Lotação DITIC.xls;Habilitacao, Profissao, Data, Nome;2;0,00013;132;10965
4662;RPT004662;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\CIVIS\Tec. Inf. Rui Vila Lobos Brito\Férias\;GUIA FÉRIAS_8 a 12set2011.xls;Habilitacao, Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;192;216250
4664;RPT004664;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Civis\Ass. Esp.Wthelinda Ferreira\;GUIA FÉRIAS_HP CIVIS WTHELINDA-27dez a 29dez11-.xls;Habilitacao, Morada, Data, DesignacaoCP, Nome;2;0,00013;185;219304
4666;RPT004666;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\CIVIS\Telefonista Ilda Lourenço\Férias\;13 a 14nov12.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;209;87690
4668;RPT004668;docx;\\sti-srv-01\STI\Servicos Partilhados\2017\NOTAS.2017\DITIC\03.MARÇO\;NOTA 130 - DITIC Credenciação CTEN SEP Saraiva de Oliveira.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;15;1389
4670;RPT004670;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\STI\PRAÇAS\Destacados\Cab CRO Mendes Prazeres\Declarações\;Nuno Prazeres declaração ingresso marinha.doc;Profissao, Nome;2;0,00013;13;1011
4672;RPT004672;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Praças\CAB E Carvalhas\GUIAS\;M129 - ETNA 12MAR15.pdf;Data, Nome, DesignacaoCP;2;0,00013;19;4278
4674;RPT004674;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR M Pereira da Silva\GUIAS M129.M130\;M129 VANTAGEM+ 04 a 06NOV13.pdf;DesignacaoCP, Nome;2;0,00013;2;5226
4676;RPT004676;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\CIVIS\Ass. Tec.Redtel Bruno Palrão\NOTAS & REQ\;MODELO CIV07.docx;Nome;1;0,00003;2;443
4678;RPT004678;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Sargentos\SCH C Kumar Aracchande\Férias\2014\;18 a 19AGO14.xlsx;Nome;1;0,00007;7;2972
4680;RPT004680;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\MEMORANDUM\;memos - DISPENSA ESCALAS - SS UAICM.GRAVIDAdoc.doc;Nome, DesignacaoCP;2;0,00007;13;434
4682;RPT004682;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\INFORMAÇÕES DAGI\DAGI\DESTACAMENTO DO AVALIADO\;CMG MAIA MARTINS.xls;Profissao, Nome, DesignacaoCP;2;0,00013;11;2179
4684;RPT004684;pdf;\\sti-srv-01\STI\Servicos Partilhados\Publicações\Nótulas\Nótulas 2013\;Notula 139 DN CN CITAN SSTI.pdf;Data, Nome;2;0,00007;2;628
4686;RPT004686;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\02-Sargentos\1SAR L Brazio\Notas\;S-047-DITIC.pdf;;0;0;0;5879
4688;RPT004688;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\STI\PRAÇAS\Destacados\Cab AD Santos Jorge\Guias 129_130\;Mov_SSTI para UAICM.xls;Profissao, Nome, DesignacaoCP;2;0,00013;23;4129
4690;RPT004690;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\OFICIAIS\CMG Alves Francisco\;Folha de Apresentação.pdf;;0;0;0;2002
4692;RPT004692;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Praças\destacados\CAB E Rodrigues\;M-129-2012-CZMS_20a24fev12.xls;Data, Nome, DesignacaoCP;2;0,00013;18;4149
4694;RPT004694;pdf;\\sti-srv-01\STI\Servicos Partilhados\2017\REGULAMENTOS INTERNOS\;OA1_N.21-11MAI16.pdf;Filiacao, Habilitacao, Profissao, Data, DesignacaoCP, Nome;5;0,00033;159;15936
4696;RPT004696;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\LISTAS\RELAÇÃO DE PESSOAL\LISTA _ GERAL\;DITIC-JAN11-1.xls;Profissao, Telemovel, Telefone, CPostal, Data, DesignacaoCP, Nome;2;0,00013;767;4368
4698;RPT004698;pdf;\\sti-srv-01\STI\Servicos Partilhados\2017\ABONOS 2017\DAGI\10 - Outubro\Mapas Abonos Militares e Civis - DAGI\Mapa Previsão Abono - Enviados\Semana 16 a 22OUT17\;DAGI_Mapa_Previsão_Abonos_23-29_out_2017 (assinado).pdf;Profissao, Nome, DesignacaoCP;2;0,00013;15;9538
4700;RPT004700;doc;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Praças\Cab AD Santos Jorge\férias\2011\;~$OPOSTA DE LICENÇA FÉRIAS - SSTI.doc;;0;0;0;3
4702;RPT004702;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Oficiais\1TEN Guerreiro Pacheco\Notas\;S-055-DAGI.pdf;;0;0;0;1878
4704;RPT004704;doc;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR ETS Jesus  Pereira\;Msg01 - MARCAÇÃO PAF -1º SEMESTRE PEREIRA.doc;Profissao, Nome, DesignacaoCP;2;0,00013;6;1598
4706;RPT004706;xlsx;\\sti-srv-01\STI\Servicos Partilhados\2015\CONTAGENS STI\;SAÍDA STI.xlsx;;0;0;0;335
4708;RPT004708;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Saidas\DITIC\FEVEREIRO\;S-028-DITIC.pdf;Profissao, Morada, CPostal, Data, EMAIL, Nome, DesignacaoCP;2;0,00013;12;5934
4710;RPT004710;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2015\AVALIAÇÕES 2015\DITIC\CTEN M. GONÇALVES\SEM CONTADOR AUTOMÁTICO\;1SAR L FERREIRA.pdf;Profissao, Nome, DesignacaoCP;2;0,00013;20;1602
4712;RPT004712;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Praças\CAB L Duarte de Oliveira\FÉRIAS\;Minuta-Guiaférias-Lexmark-28_11_a_10_12_11-.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;204;87971
4714;RPT004714;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\OFICIAIS\DESTACADOS\CTEN Lourenço Gorricha\Férias\;07_a_12JAN10.pdf;;0;0;0;1084
4716;RPT004716;docx;\\sti-srv-01\STI\Servicos Partilhados\2015\MEMO'S 2015\DITIC\09 - setembro\;DITIC-memo escalas de serviço - SAJ C Amaral TS.docx;Profissao, Data, Nome;2;0,00007;4;574
4718;RPT004718;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\CFR EN-AEL Matias de Freitas\Guias 129_130\;M-129-2013-CZMA 15 A 16jul13.xls;Data, Nome, DesignacaoCP;2;0,00013;8;18504
4720;RPT004720;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Esp.Inf.Gr.1. NI1 Bruno Palrão\;OPU_026_16_cumulacao.ferias_2015-16.pdf;Profissao, Data, Nome, DesignacaoCP;2;0,00013;33;1147
4722;RPT004722;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\GUIAS-2011\GUIAS DE MARCHA M130\;M130_SAJ ETC Dias.xls;Profissao, Nome, DesignacaoCP;2;0,00013;18;4142
4724;RPT004724;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\CTEN EN-AEL Figueiredo dos Santos\DESTACADOS\NOTAS\;NOTA DITIC-MEDALHAS- TEN F. SANTOS.docx;Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;15;1216
4726;RPT004726;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR ETI Paiva dos Santos\Férias\2016\;07MAR16 a 12MAR16.pdf;Morada, CPostal, Nome, DesignacaoCP;2;0,00013;16;2776
4728;RPT004728;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\OFICIAIS\CTEN Duarte Afonso\;Aulas-ENaval-2012-2013.doc;Profissao, Data, Nome, DesignacaoCP;2;0,00007;11;801
4730;RPT004730;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\CTEN EN-AEL Fiuza Vicente\Guias 129_130\;M-129-30JAN2012-CZMN.xls;Nome, DesignacaoCP;2;0,00013;16;4125
4732;RPT004732;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2018\Entradas\STI\;E-164-STI.pdf;;0;0;0;25427
4734;RPT004734;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\IDENT SECRETARIA\;CHAPAS SECRETÁRIA - GMAR.doc;;0;0;0;209
4736;RPT004736;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2017\Saidas\DITIC\;S-273-DITIC.pdf;Nome;1;0,00007;4;17760
4738;RPT004738;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\SCH ETC Marques Simoes\Apresentação\;Termo de Responsabilidade.pdf;Nome;1;0,00007;2;1619
4740;RPT004740;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\CIVIS\Esp. Inf. Paleta Costa\;formacao_2012_M10135B_avaliacao_satisfacao.pdf;Filiacao, Nome;5;0,00033;9;11921
4742;RPT004742;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\DITIC\NOVEMBRO\;E-001-DITIC.pdf;Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;10;15491
4744;RPT004744;pdf;\\sti-srv-01\STI\Servicos Partilhados\2018\MASUPs\;MASUP 2 - MANUAL DE PROCEDIMENTOS.pdf;Filiacao, Habilitacao, Profissao, Crime, Saude, Morada, EMAIL, Nome, DesignacaoCP;5;0,00033;97;34226
4746;RPT004746;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\2TEN Santos Caeiro\NOTAS\;NOTA DITIC-AJUDAS DE CUSTO- ALGARVE - TEN SANTOS CAEIRO TEN SÁ DE ARAÚJO 16 E 17MAR15.docx;Profissao, Morada, CPostal, EMAIL, DesignacaoCP, Nome;2;0,00013;22;1243
4748;RPT004748;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\03-Praças\CAB AD Rocha Silva\Férias\2017\;04SET a 16SET17 CAB AD Rocha Silva.pdf;Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;22;4491
4750;RPT004750;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Oficiais\1TEN STAEL Bilro Rebola\Notas\;NOTA-122-Enviar Requerimentos-Deleg_Mar_Trafaria.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00007;16;900
4752;RPT004752;xlsx;\\sti-srv-01\STI\Servicos Partilhados\2017\ABONOS 2017\DITIC\12 - Dezembro\Mapas Abonos Militares e Civis - DITIC - CORE\;Mapa C e D de Abono Diário e Resumo Diário do Mapa de Abono Diário.xlsx;Profissao, Nome;2;0,00013;105;2036
4754;RPT004754;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Saidas\DITIC\;S-424-DITIC.pdf;Nome;1;0,00007;1;6559
4756;RPT004756;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\DAGI\SETEMBRO\;E-002-DAGI.pdf;Filiacao, Nome;5;0,00033;2;19483
4758;RPT004758;pdf;\\sti-srv-01\STI\Servicos Partilhados\Publicações\Nótulas\Nótulas 2011\;Notula 593  SSTI.pdf;Data, Nome;2;0,00007;2;632
4760;RPT004760;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Esp.Inf.Gr.1. NI1 Bruno Palrão\Declarações\;Declaração Área Metropolitana Lisboa.pdf;;0;0;0;1229
4762;RPT004762;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Oficiais\CMG Alves Francisco\Férias\2012\;guia de Férias Impressora 30Abril.xlsx;Morada, CPostal, Nome, DesignacaoCP;2;0,00013;15;1014
4764;RPT004764;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2004\ORDENS\TODAS AS ORDENS\;Ordem 09 04.doc;Filiacao, Profissao, Data, Nome, DesignacaoCP;5;0,00033;25;2417
4766;RPT004766;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\1TEN TSN Cabrita Branco\Memorandos\;S-436-DITIC.pdf;;0;0;0;1658
4768;RPT004768;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2007\AVALIAÇÕES\2006\Avaliacoes_Dep_Div\;Aval_DSC.xls;Profissao, Data, Nome, DesignacaoCP;2;0,00007;42;893
4770;RPT004770;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\AVALIAÇÕES\INFORMAÇÕES POR DIVISÕES\DAF\;2 SAR L FRIAS SERRA.xls;Profissao, Nome, DesignacaoCP;2;0,00013;15;2380
4772;RPT004772;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\04-Civis\Ass. Op. Aux. Adm. Rita Lourenço\Guias 129_130\;MEDICINA NO TRABALHO_2018.pdf;Nome, DesignacaoCP;2;0,00013;11;3396
4774;RPT004774;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR ETI Caetano Ferreira\Guia 129_130\;M-129-2011-2SAR-ETI_CAETANO FERREIRA_CEFA.xls;Data, Nome, DesignacaoCP;2;0,00013;10;2767
4776;RPT004776;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Entradas\STI\;E-001-STI.pdf;Filiacao, Profissao, EMAIL, Nome, DesignacaoCP;5;0,00033;15;19445
4778;RPT004778;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\GAPAE\OFICIAIS\CTEN Teixeira Fernandez\Ordens\;Escalões.pdf;Habilitacao, Profissao, Data, DesignacaoCP, Nome;2;0,00013;2214;7959
4780;RPT004780;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\CTEN Saraiva de Oliveira\GUIA DE FÉRIAS\2015\;19 a 27MAR15.pdf;CPostal, Data, Nome, DesignacaoCP;2;0,00013;18;2807
4782;RPT004782;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\INFORMAÇÕES DAGI\DAGI\Avaliações 2002_2010\Informações 2010\SSAG 2010\;CTEN FONSECA DE OLIVEIRA.xls;Profissao, Nome, DesignacaoCP;2;0,00013;16;2477
4784;RPT004784;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\_destacados\1SAR ETC Narciso\ferias\2014\;01 a 30AGO14.xlsx;Morada, CPostal, Nome;2;0,00013;11;1756
4786;RPT004786;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR ETI Paiva dos Santos\Apresentação\;PUA.pdf;;0;0;0;2587
4788;RPT004788;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\_destacados\1SAR E Neves da Silva\Férias\2011\;16Ago a 10Set11.xls;Habilitacao, CPostal, Data, DesignacaoCP, Nome;2;0,00013;210;87876
4790;RPT004790;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\02-Sargentos\1SAR A Braz de Amorim\Memos\;DITIC- 206 - memo escalas de serviço- 1SAR A Braz de Amorim.docx;Profissao, Data, Nome, DesignacaoCP;2;0,00007;17;791
4792;RPT004792;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\STI\PRAÇAS\CAB M Fernandes\;NOTA STI - Requerimento AQUIS. DE ARMA - CAB M FERNANDES.docx;Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;19;1231
4794;RPT004794;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\GAPAE\Informações\Informações 2013\;1TEN ANJOS.xlsx;Profissao, Nome, DesignacaoCP;2;0,00013;14;6768
4796;RPT004796;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\OFICIAIS\DESTACADOS\CTEN Lourenço Gorricha\Notas\;nota paf´s 2011.pdf;;0;0;0;6705
4798;RPT004798;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\ARQUIVO DAGI\2011\04_Abril 2011\Entradas\;Entrada nº 28.pdf;;0;0;0;1427
4800;RPT004800;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2015\MEMO'S 2015\DITIC\03 - março\;DITIC-memo escalas de serviço - SAJ C Amaral JSN 11 a 26MAI15 e 26MAI a 09JUN15.docx;Profissao, Data, Nome;2;0,00007;9;863
4802;RPT004802;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\CTEN g EN-MEC Batista de Sousa\Férias\2012\;Férias-20 a 25FEV2012.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;194;172010
4804;RPT004804;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\GUIAS 2012\GUIAS DE DESLOCAÇÃO M129\;M-129-2011-UAICM_16.xls;Nome, DesignacaoCP;2;0,00013;10;2764
4806;RPT004806;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DAGI\CIVIS\AT Plínio Ribeiro\Ordens\;junta op4 26 29jun11.pdf;;0;0;0;8694
4808;RPT004808;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2005\NOTAS\NOTAS PARA ENVIAR REQUERIMENTOS\;NOTA ENVIAR DOCUMENTOS PARA CONSULTA DE PROC. INDIVIDUAL.doc;Profissao, Nome, DesignacaoCP;2;0,00007;7;969
4810;RPT004810;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Praças\CABO E Reis Lima\Férias\2012\;guia de Férias Impressora 5 Plus  13NOV12.xlsx;Morada, Nome, DesignacaoCP;2;0,00013;15;1036
